dump_name,breach_date,record_count,info,source
Toondoo.com,2019,2275158,http://www.toondoo.com/,Leaked.Domains
Yam.com,2013,15855963,https://www.yam.com,Leaked.Domains
Yoreparo.com,unknown,1159978,https://www.yoreparo.com/,Leaked.Domains
XSplit.com,2015,2992398,https://www.xsplit.com/,Leaked.Domains
Xpgamesaves.com,2017,892150,https://www.xpgamesaves.com/,Leaked.Domains
WildStar-online.com,2015,742384,https://www.wildstar-online.com/,Leaked.Domains
Snail Games,2019,1414221,https://www.emuparadise.me/,Leaked.Domains
Roll20.net,2018,4007571,https://roll20.net/,Leaked.Domains
Mathway.com,2020,25699053,https://www.mathway.com/,Leaked.Domains
Houzz.com,2018,51717383,https://www.houzz.com/,Leaked.Domains
GameSalad.com,2019,1499257,https://gamesalad.com/,Leaked.Domains
DriveSure.com,2020,6697033,https://drivesure.com/,Leaked.Domains
CafePress.com,2019,22277094,https://www.cafepress.com/,Leaked.Domains
LiveAuctioneers.com,2020,3389465,https://www.liveauctioneers.com/,Leaked.Domains
Acne.org,2014,435565,https://www.acne.org/,Leaked.Domains
500px.com,2019,14870275,https://500px.com/,Leaked.Domains
TheTVDB.com,2017,192187,https://thetvdb.com/,Leaked.Domains
Orteka.ru,2024,4071273,https://orteka.ru/,Leaked.Domains
VimeWorld.ru,2018,5204478,https://vimeworld.com/,Leaked.Domains
Duowan.com,2011,8306079,https://www.duowan.com/,Leaked.Domains
FantaseGame.com,2022,2362222,https://FantaseGame.com,Leaked.Domains
Aptoide.com,2020,19999293,https://en.aptoide.com/,Leaked.Domains
Catho.com.br,2020,1223470,https://www.catho.com.br/,Leaked.Domains
BreachForums Clone,2023,4202,https://breachforums.vc,Leaked.Domains
RaidForums,2020,478516,https://raidforum.co/,Leaked.Domains
Parkbench,2022,149509,https://parkbench.com/,Leaked.Domains
Ajarn.com,2018,266458,https://www.ajarn.com/,Leaked.Domains
Ancestry.com,2015,299962,https://www.ancestry.com/,Leaked.Domains
Anime-Planet.com,2016,358747,https://www.anime-planet.com/,Leaked.Domains
Artsy.net,2018,1079261,https://www.artsy.net/,Leaked.Domains
Forum.Avast.com,2014,422945,https://forum.avast.com/,Leaked.Domains
Battlefy.com,2016,89467,https://battlefy.com/,Leaked.Domains
BigMoneyJobs.com,2014,36799,http://www.bigmoneyjobs.com/,Leaked.Domains
Forum.BitTorrent.com,2016,34230,https://forum.bittorrent.com/,Leaked.Domains
BleachAnime,2015,144977,---,Leaked.Domains
Bolt.cd,2017,994496,http://bolt.cd/,Leaked.Domains
BotOfLegends.com,2014,238392,http://botoflegends.com/,Leaked.Domains
Funny-Game,2018,767179,https://www.funny-games.biz/,Leaked.Domains
Brazzers,2013,927784,https://www.brazzers.com/,Leaked.Domains
FinalFantasyShrine,2015,620568,https://ffshrine.org/,Leaked.Domains
Gamerzplanet,2015,1215130,http://www.gamerzplanet.net,Leaked.Domains
CheapAssGamer,2015,385351,https://www.cheapassgamer.com/,Leaked.Domains
Comcast,2015,590298,https://www.comcast.com,Leaked.Domains
dBforums,2016,363335,http://dbforums.com/,Leaked.Domains
DivXSubTitles,2010,782938,http://www.divxsubtitles.com/,Leaked.Domains
EpicGames,2016,277772,https://epicgames.com/,Leaked.Domains
EpicNPC,2016,409065,https://www.epicnpc.com/,Leaked.Domains
Evermotion,2015,439755,https://evermotion.org/,Leaked.Domains
FacePunchForums,2016,340001,https://facepunch.com/,Leaked.Domains
ForumCommunity,2016,777063,https://www.forumcommunity.net/,Leaked.Domains
HLTV,2016,756596,http://www.hltv.org/,Leaked.Domains
HoundDawgs,2017,43117,https://hounddawgs.org/,Leaked.Domains
Hub4Tech,2017,37144,https://www.forumcommunity.net/,Leaked.Domains
ILikeCheats,2014,188595,https://ilikecheats.com,Leaked.Domains
LeakedReality.com,2022,114583,https://leakedreality.com,Leaked.Domains
Mac-Forums.com,2016,325570,https://www.mac-forums.com/,Leaked.Domains
MajorGeeks,2015,267548,http://www.majorgeeks.com/,Leaked.Domains
LyricsMania.com,2017,109215,https://www.lyricsmania.com/,Leaked.Domains
Malwarebytes,2014,111611,https://forums.malwarebytes.com/,Leaked.Domains
MineField,2015,188333,https://www.minefield.fr/,Leaked.Domains
MoDaCo,2016,885512,http://www.modaco.com/,Leaked.Domains
MortalOnline,2018,609146,https://mortalonline.com/,Leaked.Domains
MrExcel,2016,314217,http://www.mrexcel.com/,Leaked.Domains
MyRepoSpace.com,2015,252909,https://myrepospace.com/,Leaked.Domains
Onverse.com,2016,829999,http://www.onverse.com/,Leaked.Domains
OwnedCore,2013,880021,http://www.ownedcore.com/,Leaked.Domains
Pampling,2020,382571,https://www.pampling.com/,Leaked.Domains
PlanetCalypsoForum.com,2019,62294,http://www.planetcalypsoforum.com/,Leaked.Domains
PSX-Scene,2015,364904,http://psx-scene.com/,Leaked.Domains
Rbx.Rocks,2018,150001,https://rbx.rocks/,Leaked.Domains
RussianAmerica,2017,175099,http://www.russianamerica.com/,Leaked.Domains
Team SoloMid,2014,442513,https://tsm.gg/,Leaked.Domains
SumoTorrent.sx,2014,293193,https://SumoTorrent.sx,Leaked.Domains
Kassy,2024,3003837,https://kassy.ru/,Leaked.Domains
Elephant Insurance,2022,352436,https://www.elephant.com/,Leaked.Domains
JDBBX.com,2016,4896405,http://jdbbx.com/,Leaked.Domains
InstantCheckmate,2019,11944268,https://www.instantcheckmate.com/,Leaked.Domains
TruthFinder,2019,8272028,https://www.truthfinder.com/,Leaked.Domains
Mac-Torrents,2015,96907,http://www.mac-torrents.com/,Leaked.Domains
Cutout.Pro,2024,20702096,https://www.cutout.pro/,Leaked.Domains
Xiaomi,2012,7086355,https://c.mi.com/,Leaked.Domains
Guntrader,2021,111320,https://guntrader.uk/,Leaked.Domains
Hemmakväll,2015,50631,https://www.hemmakvall.se/,Leaked.Domains
Hurb.com,2019,17727323,https://www.hurb.com/,Leaked.Domains
Ccic.sd.go.kr,2023,18710,https://ccic.sd.go.kr/,Leaked.Domains
AtlasBus.ru,2023,1419227,https://atlasbus.ru/,Leaked.Domains
StreamCraft,2020,1845480,https://streamcraft.net/,Leaked.Domains
Alora.io,2018,207535,https://www.alora.io/,Leaked.Domains
Rendez-Vous.ru,2024,6882827,https://www.rendez-vous.ru/,Leaked.Domains
9lives.be,2014,109837,https://www.9lives.be/,Leaked.Domains
Imagekorea.co.kr,2023,95470,https://www.imagekorea.co.kr/,Leaked.Domains
Tnote.kr,2021,170149,http://www.tnote.kr/,Leaked.Domains
Straffic.io,2020,2992399,http://straffic.io/,Leaked.Domains
1win,2024,96521692,https://1win.com/,Leaked.Domains
1win Partners,2024,576137,https://1win.com/,Leaked.Domains
Brandi,2021,6346945,https://www.brandi.co.kr/,Leaked.Domains
AhoyGames,2017,174343,https://ahoy.gg/,Leaked.Domains
DailyQuiz.me,2021,12865629,http://dailyquiz.me/,Leaked.Domains
문자통,2019,64353,https://smstong.co.kr/,Leaked.Domains
Atraf.com,2021,1679565,https://www.atraf.com/,Leaked.Domains
Adengi,2024,6697468,https://adengi.ru/,Leaked.Domains
SK Car Navigation Update,2021,140502,---,Leaked.Domains
Telewing (India),2024,0,---,Leaked.Domains
Zacks.com,2024-06-01,0,https://www.zacks.com,Leaked.Domains
e-topplus.kr,01-07-2025,0,https://www.e-topplus.kr/,Leaked.Domains
