"breachdates","published_mo_yr","domain","hacker","records","sourcetype"
,"2017-09-01T05:00:00.000Z","furydown.com","CryTek",3151,"leakreport"
,"2017-09-01T05:00:00.000Z","ingresso.com","Unknown",479,"leakreport"
,"2017-09-01T05:00:00.000Z","c2-europe.eu","YmmurcBan",2101,"leakreport"
,"2017-09-01T05:00:00.000Z","aviamil.es","Unknown",488,"leakreport"
,"2017-09-01T05:00:00.000Z","wp.pl","Unknown",1148,"leakreport"
,"2017-09-01T05:00:00.000Z","theundergroundsexclub.com","Anon",174801,"leakreport"
,"2017-09-01T05:00:00.000Z","aheyo.com","Unknown",214,"leakreport"
,"2017-09-01T05:00:00.000Z","eyepaste.com","Unknown",135,"leakreport"
,"2017-09-01T05:00:00.000Z","cigsoldas.com.br","Unknown",81,"leakreport"
,"2017-09-01T05:00:00.000Z","gutabank.ru","Unknown",1560,"leakreport"
,"2017-09-01T05:00:00.000Z","moj.gov.qa","1337kSa",15,"leakreport"
,"2017-09-01T05:00:00.000Z","fbi.gov","Unknown",14525,"leakreport"
,"2017-09-01T05:00:00.000Z","streamcraft.net","Anon",193782,"leakreport"
,"2017-09-01T05:00:00.000Z","sdc.com","Anon",215679,"leakreport"
,"2017-09-01T05:00:00.000Z","truestresser.com","0xtrill",289,"leakreport"
,"2017-09-01T05:00:00.000Z","minecraft-italia.it","Anon",188125,"leakreport"
,"2017-09-01T05:00:00.000Z","gratismakeup.se","Anon",254532,"leakreport"
,"2017-09-01T05:00:00.000Z","51cto.com","Anon",215837,"leakreport"
,"2017-09-01T05:00:00.000Z","averfight.fr","WarSkillBlack",2007,"leakreport"
,"2017-09-01T05:00:00.000Z","wowsru.loc","Unknown",64,"leakreport"
,"2017-09-01T05:00:00.000Z","faceit.com","Anon",230151,"leakreport"
,"2017-09-01T05:00:00.000Z","sayapro.us","Unknown",999,"leakreport"
,"2017-09-01T05:00:00.000Z","malco.com","Penggunalayanan",53106,"leakreport"
,"2017-09-01T05:00:00.000Z","h-boot.fr","ShangTi",328,"leakreport"
,"2017-09-01T05:00:00.000Z","soundcloud.com","Unknown",100,"leakreport"
,"2017-09-01T05:00:00.000Z","eapmovies.com","Xibtyo",154699,"leakreport"
,"2017-09-01T05:00:00.000Z","rsaweb.co.za","Unknown",9810,"leakreport"
,"2017-09-01T05:00:00.000Z","tweedekamer.nl","Unknown",107,"leakreport"
,"2017-09-01T05:00:00.000Z","fox24.com","m.m",364,"leakreport"
,"2017-09-01T05:00:00.000Z","ekw-com.net","StarScr3am",78,"leakreport"
,"2017-09-01T05:00:00.000Z","nnm-club.me","Anon",1103972,"leakreport"
,"2017-09-01T05:00:00.000Z","infinitysn.com","Sheyne",2290,"leakreport"
,"2017-09-01T05:00:00.000Z","lsv-achenbach.de","Unknown",1372,"leakreport"
,"2017-09-01T05:00:00.000Z","softimage.ru","Gaspard",4846,"leakreport"
,"2017-09-01T05:00:00.000Z","zimma.co.uk","Unknown",499,"leakreport"
,"2017-09-01T05:00:00.000Z","nspharmacists.org","Dedicating",1104,"leakreport"
,"2017-09-01T05:00:00.000Z","activision.com","Rombertik",2072,"leakreport"
,"2017-09-01T05:00:00.000Z","spark-stresser.pw","Unknown",191,"leakreport"
,"2017-09-01T05:00:00.000Z","xat.com","Anon",1017875,"leakreport"
,"2017-09-01T05:00:00.000Z","gov.tr","Deelan23",4245,"leakreport"
,"2017-09-01T05:00:00.000Z","abv.bg","Unknown",11224,"leakreport"
,"2017-09-01T05:00:00.000Z","gvat.org.il","Unknown",250,"leakreport"
,"2017-09-01T05:00:00.000Z","bizhwy.com","Dedicating",437,"leakreport"
,"2017-09-01T05:00:00.000Z","iselani.az","GrenXPaRTa",144,"leakreport"
,"2017-09-01T05:00:00.000Z","iscs.com","GrenXPaRTa",58,"leakreport"
,"2017-09-01T05:00:00.000Z","senatedefencecommittee.com.pk","GrenXPaRTa",344,"leakreport"
,"2017-09-01T05:00:00.000Z","dustgame.com","M0rg4n",350,"leakreport"
,"2017-09-01T05:00:00.000Z","paigaam.com","YmmurcBan",396,"leakreport"
,"2017-09-01T05:00:00.000Z","testwell.org","M0rg4n",206,"leakreport"
,"2017-09-01T05:00:00.000Z","clear.net.nz","Unknown",12054,"leakreport"
,"2017-09-01T05:00:00.000Z","saraiva.com.br","Syst3m_h4x0r",134,"leakreport"
,"2017-09-01T05:00:00.000Z","colombo.com.br","Syst3m_h4x0r",326,"leakreport"
,"2017-09-01T05:00:00.000Z","colegiosaobento.net","YmmurcBan",296,"leakreport"
,"2017-09-01T05:00:00.000Z","wordpress.org","C01T",670,"leakreport"
,"2017-09-01T05:00:00.000Z","barleycreek.com","Unknown",174,"leakreport"
,"2017-09-01T05:00:00.000Z","bambou-diffusion.com","YmmurcBan",1022,"leakreport"
,"2017-09-01T05:00:00.000Z","lifetip.icross.co.kr","Anon",1176159,"leakreport"
,"2017-09-01T05:00:00.000Z","handicuisine.com","YmmurcBan",845,"leakreport"
,"2017-09-01T05:00:00.000Z","nasa.gov","Ahmadhy",2296,"leakreport"
,"2017-09-01T05:00:00.000Z","nationalmedicalmarijuana.com","Anon",247760,"leakreport"
,"2017-09-01T05:00:00.000Z","zenstudios.com","Anon",254001,"leakreport"
,"2017-09-01T05:00:00.000Z","pipail.com","YmmurcBan",181,"leakreport"
,"2017-09-01T05:00:00.000Z","myscs.org","YmmurcBan",439,"leakreport"
,"2017-09-01T05:00:00.000Z","meggieschneider.com","YmmurcBan",749,"leakreport"
,"2017-09-01T05:00:00.000Z","fieldofbitcoin.com","Unknown",711,"leakreport"
,"2017-09-01T05:00:00.000Z","cherokee.k12.ga.us","Unknown",142,"leakreport"
,"2017-09-01T05:00:00.000Z","carbonfiltersdirect.com","YmmurcBan",183,"leakreport"
,"2017-09-01T05:00:00.000Z","phoenixcareergroup.com","Anon",284177,"leakreport"
,"2017-09-01T05:00:00.000Z","construvenca.com","TheRatattack",335,"leakreport"
,"2017-09-01T05:00:00.000Z","mtc.edu.ph","YmmurcBan",13,"leakreport"
,"2017-09-01T05:00:00.000Z","wifiplusthailand.com","YmmurcBan",5750,"leakreport"
,"2017-09-01T05:00:00.000Z","eshop.sunlite.hk","Unknown",3125,"leakreport"
,"2017-09-01T05:00:00.000Z","ummc.edu.my","Unknown",6267,"leakreport"
,"2017-09-01T05:00:00.000Z","fppti-jatim.or.id","Berandal666",136,"leakreport"
,"2017-09-01T05:00:00.000Z","kadulle.com","n0 fr0nt friday",1059,"leakreport"
,"2017-08-01T05:00:00.000Z","colegiopontoalto.com.br","YmmurcBan",238,"leakreport"
,"2017-08-01T05:00:00.000Z","truestresser.com","Unknown",330,"leakreport"
,"2017-08-01T05:00:00.000Z","arab-hebrew-theatre.org.il","OpIsrael",132,"leakreport"
,"2017-08-01T05:00:00.000Z","pontofrio.com.br","Syst3m_h4x0r",24,"leakreport"
,"2017-08-01T05:00:00.000Z","conaculta.gob.mx","Unknown",146,"leakreport"
,"2017-08-01T05:00:00.000Z","assnat.qc.ca","Unknown",146,"leakreport"
,"2017-08-01T05:00:00.000Z","police.amarillo.gov","Snbig",13,"leakreport"
,"2017-08-01T05:00:00.000Z","kupivip.ru","Anon",1373590,"leakreport"
,"2017-08-01T05:00:00.000Z","colegiogibran.com.br","YmmurcBan",85,"leakreport"
,"2017-08-01T05:00:00.000Z","jltickets.com.br","bRpsd",449,"leakreport"
,"2017-08-01T05:00:00.000Z","mcta.com.my","./VOTR",262,"leakreport"
,"2017-08-01T05:00:00.000Z","moltrespvp.com","SeekedNow",349,"leakreport"
,"2017-08-01T05:00:00.000Z","yo-yoo.co.il","MinionGhost",180,"leakreport"
,"2017-08-01T05:00:00.000Z","camisariacolombo.com.br","Syst3m_h4x0r",15,"leakreport"
,"2017-08-01T05:00:00.000Z","extra.com.br","Syst3m_h4x0r",52,"leakreport"
,"2017-08-01T05:00:00.000Z","kabum.com.br","Syst3m_h4x0r",48,"leakreport"
,"2017-08-01T05:00:00.000Z","duvalschools.org","Unknown",954,"leakreport"
,"2017-08-01T05:00:00.000Z","766.com","Anon",1391022,"leakreport"
,"2017-08-01T05:00:00.000Z","limol.pt","YmmurcBan",276,"leakreport"
,"2017-08-01T05:00:00.000Z","30wave.com","Unknown",6421,"leakreport"
,"2017-08-01T05:00:00.000Z","israel.org","Z0mbi3",226,"leakreport"
,"2017-08-01T05:00:00.000Z","wp.pl","Unknown",1429,"leakreport"
,"2017-08-01T05:00:00.000Z","minecraft","FreeRideBroZ",239,"leakreport"
,"2017-08-01T05:00:00.000Z","inmobile.ir","Hbbfea",2033,"leakreport"
,"2017-08-01T05:00:00.000Z","lists.wikimedia.org","Unknown",806,"leakreport"
,"2017-08-01T05:00:00.000Z","piratestress.pro","Packets.World",815,"leakreport"
,"2017-08-01T05:00:00.000Z","poland","Unknown",1148,"leakreport"
,"2017-08-01T05:00:00.000Z","kuklosknights.com","Killz",20,"leakreport"
,"2017-08-01T05:00:00.000Z","hbonow.com","Benzi_naio",120,"leakreport"
,"2017-08-01T05:00:00.000Z","kualalumpur2017.com.my","IK4m666",68,"leakreport"
,"2017-08-01T05:00:00.000Z","australia.com","Trainzgg",8703,"leakreport"
,"2017-08-01T05:00:00.000Z","wowmovie.me","Anon",346707,"leakreport"
,"2017-08-01T05:00:00.000Z","metrostate.edu","Unknown",262,"leakreport"
,"2017-08-01T05:00:00.000Z","scene.org","TheGhostInside",300,"leakreport"
,"2017-08-01T05:00:00.000Z","creditcards.com","Vedant_singh",147,"leakreport"
,"2017-08-01T05:00:00.000Z","ts3host.xyz","HackingTwit",68,"leakreport"
,"2017-08-01T05:00:00.000Z","freeaupairs.com","Anon",204118,"leakreport"
,"2017-08-01T05:00:00.000Z","uplay.ubi.com","Benzi_naio",882,"leakreport"
,"2017-08-01T05:00:00.000Z","france.com","Unknown",2699,"leakreport"
,"2017-08-01T05:00:00.000Z","yue.com","Anon",993591,"leakreport"
,"2017-08-01T05:00:00.000Z","townplan.gov.my","Unknown",346,"leakreport"
,"2017-08-01T05:00:00.000Z","enanoit.co.kr","MinionGhost",253,"leakreport"
,"2017-08-01T05:00:00.000Z","pointers.org.my","Yukinoshita47",1027,"leakreport"
,"2017-08-01T05:00:00.000Z","audiocentre.co.id","Ootong083",56,"leakreport"
,"2017-08-01T05:00:00.000Z","jpnterengganu.moe.gov.my","MinionGhost",127,"leakreport"
,"2017-08-01T05:00:00.000Z","upnm.edu.my","MinionGhost",46,"leakreport"
,"2017-08-01T05:00:00.000Z","tipanddonation.com","Unknown",1382,"leakreport"
,"2017-08-01T05:00:00.000Z","alexis.com.my","TheGhostInside",1811,"leakreport"
,"2017-08-01T05:00:00.000Z","rabbo.io","Anon",208884,"leakreport"
,"2017-08-01T05:00:00.000Z","merlinsmagicbitcoins.com","Anon",514135,"leakreport"
,"2017-08-01T05:00:00.000Z","gamania.net","Anon",373260,"leakreport"
,"2017-08-01T05:00:00.000Z","instagram.com","BLACKROZ",0,"news"
,"2017-08-01T05:00:00.000Z","yazd.biz","Hbbfea",352,"leakreport"
,"2017-08-01T05:00:00.000Z","redwheelweiser.com","MissV10",202,"leakreport"
,"2017-08-01T05:00:00.000Z","goog.rekt","Unknown",91,"leakreport"
,"2017-08-01T05:00:00.000Z","psvitaiso.com","Anon",1398379,"leakreport"
,"2017-08-01T05:00:00.000Z","usa.gov","AntiSec",960,"leakreport"
,"2017-08-01T05:00:00.000Z","edu.tw","MinionGhost",231,"leakreport"
,"2017-08-01T05:00:00.000Z","botu.org.tw","MinionGhost",508,"leakreport"
,"2017-08-01T05:00:00.000Z","justice21.or.kr","D3ds3c T34M",473,"leakreport"
,"2017-08-01T05:00:00.000Z","viator.com","Anon",1386850,"leakreport"
,"2017-08-01T05:00:00.000Z","unskkkk.com","CyRiC",603,"leakreport"
,"2017-08-01T05:00:00.000Z","solicitador.net","Unknown",11894,"leakreport"
,"2017-08-01T05:00:00.000Z","gameturk.com","Anon",595483,"leakreport"
,"2017-08-01T05:00:00.000Z","airtel.com","Anon",201233,"leakreport"
,"2017-08-01T05:00:00.000Z","frostland.pro","Anon",199427,"leakreport"
,"2017-08-01T05:00:00.000Z","doxhotel.org","Anon",1391022,"leakreport"
,"2017-08-01T05:00:00.000Z","souzafloricultura.com.br","Anon_dots",1739,"leakreport"
,"2017-08-01T05:00:00.000Z","eduzones.com","MinionGhost",118,"leakreport"
,"2017-08-01T05:00:00.000Z","ecampus.wto.org","Sugeesh",368,"leakreport"
,"2017-08-01T05:00:00.000Z","titanquest.net","Kruk315",123624,"leakreport"
,"2017-08-01T05:00:00.000Z","psx-place.com","Kruk315",36489,"leakreport"
,"2017-08-01T05:00:00.000Z","rezafirdaus.com","Unknown",113,"leakreport"
,"2017-08-01T05:00:00.000Z","nordfront.se","Unknown",1231,"leakreport"
,"2017-08-01T05:00:00.000Z","toolsproxy.com.br","PATRIKWELL",401,"leakreport"
,"2017-08-01T05:00:00.000Z","unknown.unknown","S0u1izG0d",1000,"news"
,"2017-08-01T05:00:00.000Z","bki.no","NSAFROG",65,"leakreport"
,"2017-08-01T05:00:00.000Z","seniat.gov.ve","AnonymousVenezuela",1806,"leakreport"
,"2017-08-01T05:00:00.000Z","feps.edu.eg","TerrorSquadin",288,"leakreport"
,"2017-08-01T05:00:00.000Z","ancestry.com","TerrorSquadin",393,"leakreport"
,"2017-08-01T05:00:00.000Z","binkmail.com","Unknown",288,"leakreport"
,"2017-08-01T05:00:00.000Z","bewpar.pk","Cur!0u5n00b",187,"leakreport"
,"2017-08-01T05:00:00.000Z","lamoda.ru","Anon",1015644,"leakreport"
,"2017-08-01T05:00:00.000Z","drugged.ml","Sankru",117,"leakreport"
,"2017-08-01T05:00:00.000Z","pertamina.com","Unknown",89,"leakreport"
,"2017-08-01T05:00:00.000Z","vit.ac.in","Unknown",670,"leakreport"
,"2017-08-01T05:00:00.000Z","siakad.stikesmhk.ac.id","Berandal666",1395,"leakreport"
,"2017-08-01T05:00:00.000Z","apai.com","Anon",1220272,"leakreport"
,"2017-08-01T05:00:00.000Z","belinvestbank.by","Unknown",159,"leakreport"
,"2017-08-01T05:00:00.000Z","italianfurnitureshop.co.uk","Unknown",147,"leakreport"
,"2017-08-01T05:00:00.000Z","gramatika.org","Unknown",250,"leakreport"
,"2017-08-01T05:00:00.000Z","mailinator.com","Unknown",636,"leakreport"
,"2017-08-01T05:00:00.000Z","eestipank.ee","Unknown",1682,"leakreport"
,"2017-08-01T05:00:00.000Z","kvgbank.com","Hammajdidi",218,"leakreport"
,"2017-08-01T05:00:00.000Z","safe-mail.net","Unknown",131,"leakreport"
,"2017-08-01T05:00:00.000Z","rp.portaltvto.com","Hbbfea",276,"leakreport"
,"2017-08-01T05:00:00.000Z","tashtar.ir","Hbbfea",237,"leakreport"
,"2017-08-01T05:00:00.000Z","torsys.ir","Hbbfea",89,"leakreport"
,"2017-08-01T05:00:00.000Z","puslat.kkp.go.id","Berandal666",27,"leakreport"
,"2017-08-01T05:00:00.000Z","aplikasipupi.kkp.go.id","Berandal666",396,"leakreport"
,"2017-08-01T05:00:00.000Z","ang.org.ng","Unknown",383,"leakreport"
,"2017-08-01T05:00:00.000Z","integrativerd.org","CatCorp",1185,"leakreport"
,"2017-08-01T05:00:00.000Z","nykline.com","MinionGhost",40,"leakreport"
,"2017-08-01T05:00:00.000Z","bbit.edu.in","MinionGhost",281,"leakreport"
,"2017-08-01T05:00:00.000Z","ultimatepasswordfinder.tk","Unknown",1590,"leakreport"
,"2017-08-01T05:00:00.000Z","en-marche.fr","Futa",37,"leakreport"
,"2017-08-01T05:00:00.000Z","best-hacker.ru","X-computer",5959,"leakreport"
,"2017-08-01T05:00:00.000Z","nasa.gov","OPNASADRONES",2276,"leakreport"
,"2017-08-01T05:00:00.000Z","miestukovos.lt","MaXs",1552,"leakreport"
,"2017-08-01T05:00:00.000Z","gamefront.com","Anon",1130553,"leakreport"
,"2017-08-01T05:00:00.000Z","inbox.lv","Unknown",940,"leakreport"
,"2017-08-01T05:00:00.000Z","anywhere.xxx","Anon",270135,"leakreport"
,"2017-08-01T05:00:00.000Z","evgexacraft.ru","Anon",280799,"leakreport"
,"2017-08-01T05:00:00.000Z","mrprincex.co","Neggo",240,"leakreport"
,"2017-08-01T05:00:00.000Z","ueber18.de","Anon",528119,"leakreport"
,"2017-08-01T05:00:00.000Z","rude66.com","CatCorp",3730,"leakreport"
,"2017-08-01T05:00:00.000Z","jibbaka.cf","ShangTi",94,"leakreport"
,"2017-08-01T05:00:00.000Z","magazineluiza.com.br","Detonador344",640,"leakreport"
,"2017-08-01T05:00:00.000Z","martshop.website","Unknown",371,"leakreport"
,"2017-08-01T05:00:00.000Z","gommehd.net","WhizzHacks",178,"leakreport"
,"2017-08-01T05:00:00.000Z","121yxpt.com","Unknown",2641,"leakreport"
,"2017-08-01T05:00:00.000Z","trillian.im","Anon",1480198,"leakreport"
,"2017-07-01T05:00:00.000Z","audio-express.co.uk","KittyGods",23963,"leakreport"
,"2017-07-01T05:00:00.000Z","shop.etchshop.co.uk","KittyGods",15189,"leakreport"
,"2017-07-01T05:00:00.000Z","birmingham.gov.uk","Unknown",1000,"leakreport"
,"2017-07-01T05:00:00.000Z","minecraft.net","Alontrtle",2861,"leakreport"
,"2017-07-01T05:00:00.000Z","repubblica.it","Unknown",185,"leakreport"
,"2017-07-01T05:00:00.000Z","bosca.cl","Unknown",1459,"leakreport"
,"2017-07-01T05:00:00.000Z","unknown20.unknown","Unknown",912,"news"
,"2017-07-01T05:00:00.000Z","trillian.im","Anon",1257773,"leakreport"
,"2017-07-01T05:00:00.000Z","unknown.unknown","PenggilaColi",3000,"official"
,"2017-07-01T05:00:00.000Z","uplay.ubi.com","Unknown",1693,"leakreport"
,"2017-07-01T05:00:00.000Z","opjsrgh.in","CyberMechanical",129,"leakreport"
,"2017-07-01T05:00:00.000Z","oncallms.com","CyberMechanical",422,"leakreport"
,"2017-07-01T05:00:00.000Z","crom.co.uk","CyberMechanical",18,"leakreport"
,"2017-07-01T05:00:00.000Z","magnusamerica.com","Unknown",388,"leakreport"
,"2017-07-01T05:00:00.000Z","getter-consumer.co.il","ShadowTeam",288,"leakreport"
,"2017-07-01T05:00:00.000Z","kompamagazine.com","Anon",882638,"leakreport"
,"2017-07-01T05:00:00.000Z","uwsgaming.com","Unknown",1144,"leakreport"
,"2017-07-01T05:00:00.000Z","abv.bg","Avonsalez",428,"leakreport"
,"2017-07-01T05:00:00.000Z","bancochile.cl","Unknown",8391,"leakreport"
,"2017-07-01T05:00:00.000Z","ahoygame.com","Anon",174290,"leakreport"
,"2017-07-01T05:00:00.000Z","bendercraft.ru","Anon",171249,"leakreport"
,"2017-07-01T05:00:00.000Z","directseguros.es","Unknown",576,"leakreport"
,"2017-07-01T05:00:00.000Z","silkwayairlines.com","Unknown",56,"leakreport"
,"2017-07-01T05:00:00.000Z","abh.co.id","Berandal666",20,"leakreport"
,"2017-07-01T05:00:00.000Z","whs.mil","Noxsquad",22,"leakreport"
,"2017-07-01T05:00:00.000Z","lawebdelcolchon.es","Unknown",1754,"leakreport"
,"2017-07-01T05:00:00.000Z","17173.com","Anon",975162,"leakreport"
,"2017-07-01T05:00:00.000Z","globalreachtech.com","Anon",922961,"leakreport"
,"2017-07-01T05:00:00.000Z","uga.edu","Unknown",8672,"leakreport"
,"2017-07-01T05:00:00.000Z","usanetwork.com","A55a",116924,"leakreport"
,"2017-07-01T05:00:00.000Z","gilinski.co.il","TheGhostInside",479,"leakreport"
,"2017-07-01T05:00:00.000Z","australia.com","Unknown",5796,"leakreport"
,"2017-07-01T05:00:00.000Z","oauife.edu.ng","Alphanonymous",338,"leakreport"
,"2017-07-01T05:00:00.000Z","gabinetecivil.goias.gov.br","B0tx",56,"leakreport"
,"2017-07-01T05:00:00.000Z","kadulle.com","Unknown",164,"leakreport"
,"2017-07-01T05:00:00.000Z","healthsuggests.com","Anon",1181405,"leakreport"
,"2017-07-01T05:00:00.000Z","unila.ac.id","Tr!ckst3r",180,"leakreport"
,"2017-07-01T05:00:00.000Z","grayhatforum.org","TeamGHF",370,"leakreport"
,"2017-07-01T05:00:00.000Z","dreuz.info","AnonGhost",269,"leakreport"
,"2017-07-01T05:00:00.000Z","clemson.edu","Unknown",2538,"leakreport"
,"2017-07-01T05:00:00.000Z","police.gov.bd","Crash-d4rk-h4cker",41,"leakreport"
,"2017-07-01T05:00:00.000Z","botanica.gov.br","Crash-d4rk-h4cker",1850,"leakreport"
,"2017-07-01T05:00:00.000Z","onet.pl","Unknown",516,"leakreport"
,"2017-07-01T05:00:00.000Z","house.state.md.us","Unknown",138,"leakreport"
,"2017-07-01T05:00:00.000Z","factual.com","Anon",1576677,"leakreport"
,"2017-07-01T05:00:00.000Z","brasileirinhas.com.br","ZTr3v0r",16863,"leakreport"
,"2017-07-01T05:00:00.000Z","sasktel.net","Unknown",3724,"leakreport"
,"2017-07-01T05:00:00.000Z","maph.com.br","Unknown",9654,"leakreport"
,"2017-07-01T05:00:00.000Z","gob.ec","KelvinSecTeam",1243,"leakreport"
,"2017-07-01T05:00:00.000Z","spirit.com","Unknown",2428,"leakreport"
,"2017-07-01T05:00:00.000Z","mojang.com","Unknown",4699,"leakreport"
,"2017-07-01T05:00:00.000Z","mexicoconectado.gob.mx","Unknown",11,"leakreport"
,"2017-07-01T05:00:00.000Z","bka.de","AnonGhost",90,"leakreport"
,"2017-07-01T05:00:00.000Z","wireclass.com","CyberMechanical",522,"leakreport"
,"2017-07-01T05:00:00.000Z","kebunbibit.id","Unknown",3715,"leakreport"
,"2017-07-01T05:00:00.000Z","goodnightsleeptight.co.uk","CyberMechanical",184,"leakreport"
,"2017-07-01T05:00:00.000Z","orionchk.net","Unknown",751,"leakreport"
,"2017-07-01T05:00:00.000Z","invitatie.ro","CyberMechanical",256,"leakreport"
,"2017-07-01T05:00:00.000Z","oppodigital.in","aN0nb07",119,"leakreport"
,"2017-07-01T05:00:00.000Z","mano.co.il","Dark_Ghost",247,"leakreport"
,"2017-07-01T05:00:00.000Z","instagram.com","Nick015",146,"leakreport"
,"2017-07-01T05:00:00.000Z","edazur.com","Sqlinjectdumps",178,"leakreport"
,"2017-07-01T05:00:00.000Z","muzhiwan.com","Anon",1246550,"leakreport"
,"2017-07-01T05:00:00.000Z","roblox.com","ChrisyDTDM",3852,"leakreport"
,"2017-07-01T05:00:00.000Z","126.com","Unknown",4909,"leakreport"
,"2017-07-01T05:00:00.000Z","sjovthotel.com","R3tr0 M1ck3y",434,"leakreport"
,"2017-07-01T05:00:00.000Z","creditcards.com","Ponorogo BlackHat",397,"leakreport"
,"2017-07-01T05:00:00.000Z","landtag.rlp.de","Unknown",196,"leakreport"
,"2017-07-01T05:00:00.000Z","uploaded.net","Unknown",81,"leakreport"
,"2017-07-01T05:00:00.000Z","fiuxy.ga","Unknown",983,"leakreport"
,"2017-07-01T05:00:00.000Z","bbc.co.uk","Unknown",315,"leakreport"
,"2017-07-01T05:00:00.000Z","technopress.kaist.ac.kr","MinionGhost",180,"leakreport"
,"2017-07-01T05:00:00.000Z","sejm.pl","Unknown",234,"leakreport"
,"2017-07-01T05:00:00.000Z","dustgame.com","Anon",350,"leakreport"
,"2017-07-01T05:00:00.000Z","mn.gov","Vigilance",1195,"leakreport"
,"2017-07-01T05:00:00.000Z","promoguyaa.info","Unknown",6227,"leakreport"
,"2017-07-01T05:00:00.000Z","leadersinfitness.com","Anonyukh",1957,"leakreport"
,"2017-07-01T05:00:00.000Z","france.com","Unknown",8544,"leakreport"
,"2017-07-01T05:00:00.000Z","3wave.com","Unknown",1598,"leakreport"
,"2017-07-01T05:00:00.000Z","grupobancolombia.com","OpCyberGuerraColombia",54,"leakreport"
,"2017-07-01T05:00:00.000Z","uksearcher.net","Unknown",1374,"leakreport"
,"2017-07-01T05:00:00.000Z","ir-tci.org","Anon",1214278,"leakreport"
,"2017-07-01T05:00:00.000Z","simpleproxy.info","Unknown",10978,"leakreport"
,"2017-07-01T05:00:00.000Z","bithumb.com","Unknown",31,"leakreport"
,"2017-07-01T05:00:00.000Z","bbsydpsindh.gov.pk","XYB3R W0RM",11,"leakreport"
,"2017-07-01T05:00:00.000Z","usa.gov","OpUSA",1138,"leakreport"
,"2017-07-01T05:00:00.000Z","tweedekamer.nl","Unknown",137,"leakreport"
,"2017-07-01T05:00:00.000Z","brainybatch.com","Anon",872042,"leakreport"
,"2017-07-01T05:00:00.000Z","travelworldonline.in","HaxorsteinBD",382,"leakreport"
,"2017-07-01T05:00:00.000Z","pelni.co.id","MinionGhost",868,"leakreport"
,"2017-07-01T05:00:00.000Z","neotech-assurances.fr","AnonGhost",1283,"leakreport"
,"2017-07-01T05:00:00.000Z","cicilsiptic.org","Unknown",1411,"leakreport"
,"2017-07-01T05:00:00.000Z","allbanks.org","Unknown",2046,"leakreport"
,"2017-07-01T05:00:00.000Z","parlament.al","Unknown",59,"leakreport"
,"2017-07-01T05:00:00.000Z","isp.state.il.us","OwlSquad",110,"leakreport"
,"2017-07-01T05:00:00.000Z","senategop.state.il.us","OwlSquad",30,"leakreport"
,"2017-07-01T05:00:00.000Z","mobilita.it","Kapulisky",6429,"leakreport"
